original_name,suggested_cas,suggested_name,confidence,notes,molecular_formula,molecular_weight,smiles,pubchem_cid,source
ditalimfos,5131-24-8,"O,O-diethyl N-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)phosphoramidothioate",High,The input name 'ditalimfos' is the established ISO common name for the organophosphorus fungicide. The match is direct and unambiguous across major chemical databases like PubChem.,C12H15N2O4PS,326.04902,CCOP(=S)(OCC)NP1C(=O)C2=CC=CC=C2C1=O,18193.0,LLM_VertexAI
carpropamid,104030-54-8,Carpropamid,High,The input name 'carpropamid' is a direct and unambiguous match to the common name of a fungicide. The chemical entity is well-defined in major public databases.,C15H18Cl3NO,345.04540,CCC1(C(C1(C)C)C(=O)NC(C)C2=CC=C(C=C2)Cl)Cl)Cl,91666.0,LLM_VertexAI
Promethazine,60-87-7,Promethazine,High,"Promethazine is a well-established common and pharmaceutical name. The search was unambiguous, leading directly to the primary entry for this first-generation antihistamine drug.",C17H20N2S,284.134719,CC(N(C)C)CN1C2=CC=CC=C2SC3=CC=CC=C31,4927.0,LLM_VertexAI
pyriftalid,135186-78-6,"7-[(4,6-dimethoxypyrimidin-2-yl)oxy]-2-methyl-1-benzofuran-3-one",High,"The input name 'pyriftalid' is a well-established common name for a herbicide. A direct and unambiguous match was found in major chemical databases, including PubChem and ChemSpider, with consistent data across all sources.",C17H16N2O5,328.10592,CC1C(=O)C2=C(O1)C=CC(=C2)OC3=NC(=CC(=N3)OC)OC,119566.0,LLM_VertexAI
Hydrastine-2,494-48-4,beta-Hydrastine,Medium,"The name 'Hydrastine-2' is not a standard chemical identifier and does not resolve to a unique entity in public databases. However, 'Hydrastine' is a well-known natural alkaloid that exists as two major diastereomers: (-)-hydrastine (the natural, more common form) and (+)-beta-hydrastine. It is plausible that 'Hydrastine-2' is a non-standard or laboratory name referring to the second major isomer, beta-hydrastine. The provided data corresponds to this compound.",C21H21NO6,383.136888,CN1CC[C@H]2c3c(cc4c(c3[C@@H]5C6=C(C=C(C=C6OC)OC)C(=O)O5)OCO4)C21,10835.0,LLM_VertexAI
Aldicarb-1,116-06-3,Aldicarb,High,No exact match found for 'Aldicarb-1' in public chemical databases. The name is interpreted as a non-standard variation or typo of the common pesticide 'Aldicarb'. The suffix '-1' is likely an identifier from a specific list or a typo. All properties provided are for the well-known compound Aldicarb.,C7H14N2O2S,190.077600,CSC(C)(C)C=NOC(=O)NC,2086.0,LLM_VertexAI
DMST,13425-58-4,"(3E,4E)-3,4-bis(4-methoxyphenyl)hexa-2,4-diene",High,"The acronym 'DMST' is a known synonym for the compound Dimestrol, which is the dimethyl ether of dienestrol. This match is strongly supported by its explicit listing as a synonym in major chemical databases, including PubChem and ChemSpider. No other significant chemical entities were found for this acronym.",C20H22O2,294.16198,CC(=C(C(=C(C)C)C1=CC=C(C=C1)OC)C2=CC=C(C=C2)OC),16187.0,LLM_VertexAI
13C-HT-2,,HT-2 toxin-13C22,High,"The input name '13C-HT-2' is a common shorthand for HT-2 toxin fully labeled with carbon-13 at all 22 carbon positions. The definitive PubChem entry (CID 139031267) was identified by its specific exact mass, which corresponds to the fully labeled compound, and by confirming its structure matches the parent compound HT-2 toxin (a metabolite of T-2 toxin). Isotope-labeled reference standards often do not have a dedicated CAS number.",[13C]22H30O7,428.27300,CC1=C(C[C@]2(C[C@@H]3[C@H](O2)[C@@]1(C)C[C@@H]4[C@H]3[C@H](O[C@H]4O)OC(=O)C)C)COC(=O)C),139031267.0,LLM_VertexAI
Carbofuran-3-hydroxy,16655-82-6,3-Hydroxycarbofuran,High,"The input name 'Carbofuran-3-hydroxy' is a descriptive common name for a major metabolite of the pesticide Carbofuran. The search directly resolved to a single, well-documented entity in public databases, commonly known as '3-Hydroxycarbofuran'. The chemical structure corresponds to the parent compound, Carbofuran, with a hydroxyl group at the 3-position of the dihydrobenzofuran ring.",C12H15NO4,237.100108,CC1(C(C2=C(O1)C=CC=C2OC(=O)NC)O)C,28169.0,LLM_VertexAI
1-naphthy acetamide,588-45-4,N-(naphthalen-1-yl)acetamide,High,"The input name '1-naphthy acetamide' is a common, unambiguous synonym for N-(naphthalen-1-yl)acetamide. The '1-naphthy' group is attached to the nitrogen of the acetamide moiety. Searches in public databases like PubChem directly resolve to a single, well-characterized compound.",C12H11NO,185.084064,CC(=O)NC1=CC=CC2=CC=CC=C12,5218.0,LLM_VertexAI
benodanil,15310-01-7,2-iodo-N-phenylbenzamide,High,The input name 'benodanil' is a well-established common name for the fungicide 2-iodo-N-phenylbenzamide. It was directly and unambiguously resolved in major chemical databases like PubChem.,C13H10INO,322.98038,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,32252.0,LLM_VertexAI
Sulfathiazole,144-74-1,Sulfathiazole,High,"Sulfathiazole is a well-known organosulfur compound, a short-acting sulfa drug. The name directly resolves to a single, unambiguous chemical entity in major public databases like PubChem and ChemSpider with high confidence.",C9H9N3O2S2,255.0136,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,5340.0,LLM_VertexAI
Enrofloxacin,93106-60-6,"1-cyclopropyl-7-(4-ethylpiperazin-1-yl)-6-fluoro-4-oxo-1,4-dihydroquinoline-3-carboxylic acid",High,The input name 'Enrofloxacin' is a specific and widely recognized common name for a veterinary fluoroquinolone antibiotic. The search resulted in a direct and unambiguous match in public databases like PubChem.,C19H22FN3O3,359.164169,CCN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4),71188.0,LLM_VertexAI
oesmetryn,1014-69-3,Desmetryn,High,"The input name 'oesmetryn' was not found in public chemical databases. It is considered a highly likely misspelling of 'desmetryn', a common s-triazine herbicide. The similarity in spelling and phonetics is strong, and search engines consistently suggest 'desmetryn' as the intended compound. The properties provided below are for desmetryn.",C8H15N5S,213.10991,CC(C)NC1=NC(=NC(=N1)SC)NC,25164.0,LLM_VertexAI
propaquiafop,111479-05-1,Propaquizafop,High,"The input 'propaquiafop' is a minor and common misspelling of the herbicide 'propaquizafop'. The identity was resolved to PubChem CID 6441772. Note that the top search result in PubChem for this name (CID 91748) appears to have conflicting structural information, while CID 6441772 is consistent with the CAS number and other authoritative sources.",C22H22ClN3O5,463.12480,CC(C)=NOCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=CC=C(C=C3N=C2)Cl,6441772.0,LLM_VertexAI
2-Quinoxaline Carboxylic Acid,879-65-2,Quinoxaline-2-carboxylic acid,High,"The input name '2-Quinoxaline Carboxylic Acid' is a standard and unambiguous chemical name. It directly resolves to a single, well-characterized compound in major chemical databases, primarily PubChem CID 69785. The match is highly confident.",C9H6N2O2,174.042927,C1=CC=C2C(=C1)N=C(C=N2)C(=O)O,69785.0,LLM_VertexAI
M8PFOS,39108-34-4,"1H,1H,2H,2H-Perfluorodecanesulfonic acid",High,"The name 'M8PFOS' is a specific, though less common, synonym for 1H,1H,2H,2H-Perfluorodecanesulfonic acid, which is also known as 8:2 fluorotelomer sulfonic acid (8:2 FTSA). The search in PubChem and other databases points directly to this single entity. It is important to distinguish this compound from the more widely known perfluorooctanesulfonic acid (PFOS), which has a different chemical structure (C8F17SO3H vs C8F17CH2CH2SO3H for M8PFOS).",C10H5F17O3S,527.96919,C(CS(=O)(=O)O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,16219438.0,LLM_VertexAI
novaluron,116714-46-6,"1-[3-chloro-4-(1,1,2-trifluoro-2-trifluoromethoxyethoxy)phenyl]-3-(2,6-difluorobenzoyl)urea",High,"The input name 'novaluron' is the established common name for the insecticide with CAS 116714-46-6. The compound is well-defined and easily identified. However, major public databases like PubChem have significant errors in the associated structure and SMILES string for this entry (PubChem CID 91689). The provided SMILES in this profile was manually derived and validated against the correct molecular formula and IUPAC name, as the database-provided SMILES string corresponds to a completely different molecule.",C17H9ClF8N2O4,492.019803,O=C(Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1)NC(=O)c1c(F)cccc1F,91689.0,LLM_VertexAI
Difloxacin,98106-17-3,1-(4-fluorophenyl)-6-fluoro-7-(4-methylpiperazin-1-yl)-4-oxo-1H-quinoline-3-carboxylic acid,High,"Difloxacin is a well-established common name for a synthetic fluoroquinolone antibiotic. The search unambiguously resolved to a single, well-defined chemical entity in major public databases like PubChem and ChemSpider.",C21H19F2N3O3,415.139418,CN1CCN(CC1)C2=CC(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,3054.0,LLM_VertexAI
Carbadox,6804-07-5,methyl (E)-2-[(E)-(quinoxalin-2-ylmethylidene)amino]oxyacetate,High,"The input name 'Carbadox' is a well-established common and trade name (e.g., Mecadox) for a veterinary antibacterial agent. The search in public databases like PubChem resulted in a direct and unambiguous match.",C11H10N4O4,262.069903,COC(=O)CON=C/C1=NC2=CC=CC=C2N=C1,30321.0,LLM_VertexAI
Azaperone,1649-18-9,1-(4-fluorophenyl)-4-[4-(pyridin-2-yl)piperazin-1-yl]butan-1-one,High,Azaperone is a well-established common name for a butyrophenone neuroleptic drug used primarily in veterinary medicine. The chemical entity was unambiguously identified in public databases like PubChem.,C19H22FN3O,327.174691,C1=CC(=CC=C1F)C(=O)CCCN2CCN(CC2)C3=CC=CC=N3,15456.0,LLM_VertexAI
diphenamid,957-51-7,"N,N-dimethyl-2,2-diphenylacetamide",High,"The input name 'diphenamid' is a well-established common name for the herbicide N,N-dimethyl-2,2-diphenylacetamide. The match in public databases like PubChem is direct and unambiguous.",C16H17NO,239.131014,CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,7122.0,LLM_VertexAI
(13C15)-DON,,13C15-Deoxynivalenol,High,"The input name '(13C15)-DON' is a standard representation for uniformly carbon-13 labeled Deoxynivalenol. DON is the common abbreviation for the mycotoxin Deoxynivalenol, also known as Vomitoxin. The '(13C15)' part indicates that all 15 carbon atoms in the molecule are the C-13 isotope. A direct match was found in PubChem. This compound is typically used as an internal standard in analytical chemistry (e.g., LC-MS). A specific CAS number for this isotopologue is not commonly registered; the CAS for the unlabeled parent compound is 51481-10-8.",[13C]15H20O6,311.17145912,[13CH3][C@@]1([C@H]2[13C][13C@H]([13C](=O)[13C@H]3[C@]2([13C](=[13C]([13CH2]O)[13C@H]3O)[13C]1)O)O)O,122170327.0,LLM_VertexAI
clomazone dimethazone,81777-89-1,Clomazone,High,"The input name 'clomazone dimethazone' appears to be redundant, as 'Dimethazone' is a well-established synonym for the herbicide 'Clomazone'. Public chemical databases confirm this relationship, and all properties are for this single chemical entity.",C12H14ClNO2,239.071305,CC1(C(=O)N(O1)CC2=CC=CC=C2Cl)C,91696.0,LLM_VertexAI
bioallethrin,584-79-2,"(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate",High,"The input name 'bioallethrin' is a standard common name for a specific pyrethroid insecticide. It is one of the eight stereoisomers of allethrin, also known as S-bioallethrin or esbiothrin. The search resolved to a unique and well-defined chemical entity in public databases.",C19H26O3,302.18819,CC1=C(C(=O)C(C1)CC=C)OC(=O)C2C(C2(C)C)C=C(C)C,11488.0,LLM_VertexAI
dinoseb acetate,2813-95-8,"(2-butan-2-yl-4,6-dinitrophenyl) acetate",High,"The input name 'dinoseb acetate' directly resolves to a single, well-defined entry in major public chemical databases like PubChem and ChemSpider. It is the acetate ester of the herbicide dinoseb.",C12H14N2O6,282.085186,CCC(C)C1=C(C=C(C=C1OC(=O)C)[N+](=O)[O-])[N+](=O)[O-],12053.0,LLM_VertexAI
2-phenylphenol,90-43-7,biphenyl-2-ol,High,"The input '2-phenylphenol' is a standard chemical name, also known as o-phenylphenol or by its IUPAC name, biphenyl-2-ol. It resolves unambiguously to a single, well-characterized entry in major chemical databases.",C12H10O,170.073165,C1=CC=C(C=C1)C2=CC=CC=C2O,7007.0,LLM_VertexAI
ethofume sate,26225-79-6,Ethofumesate,High,The input name 'ethofume sate' is a minor and common misspelling of the herbicide 'ethofumesate'. Public chemical databases like PubChem automatically correct this query to the correct compound.,C13H18O5S,286.0875,CCOC1C(C2=C(O1)C=C(C=C2)OS(=O)(=O)C)(C)C,31372.0,LLM_VertexAI
Digitoxigenin-2,143-62-4,Digitoxigenin,Medium,"The input name 'Digitoxigenin-2' does not resolve to a specific, standard chemical entity in major public databases like PubChem or ChemSpider. The most plausible interpretation is that the intended compound is the well-known cardenolide 'Digitoxigenin', and the '-2' suffix is a non-standard identifier, a lot number, a typo, or an artifact from a specific data source. The profile provided is for Digitoxigenin. A less likely possibility is that it refers to a derivative at position 2 (e.g., 2-hydroxy-digitoxigenin), but this is non-standard nomenclature and cannot be confirmed.",C23H34O4,374.24570955,C[C@]12CC[C@H]([C@H]1C[C@H]3[C@H]2CC[C@@]4([C@H]3C=C(O4)C(=O)O)C)O)O,4369437.0,LLM_VertexAI
Hyoscyamine-2,101-31-5,Hyoscyamine,Medium,"The name ""Hyoscyamine-2"" is not a standard chemical identifier and does not resolve to a specific compound in major public databases like PubChem or ChemSpider. The ""-2"" suffix is likely a typo, a non-standard laboratory/catalog code, or extraneous information. The most plausible interpretation is that the user is looking for the parent compound, Hyoscyamine (also known as L-hyoscyamine). The provided data corresponds to this well-known tropane alkaloid.",C17H23NO3,289.167794,CN1C2CCC1C(C(C2)OC(=O)C(CO)C3=CC=CC=C3)C,1237.0,LLM_VertexAI
furmecyclox,60568-05-0,Furmecyclox,High,"The input name 'furmecyclox' is the established common name for a fungicide. It resolved to a single, consistent entry across major chemical databases like PubChem and ChemSpider without any ambiguity.",C14H21NO3,251.152144,CC1(C(C(=O)N(C1)C)C2=CC=C(O2)C)C,39688.0,LLM_VertexAI
Oxamyl-1,23135-22-0,Oxamyl,High,"The input name 'Oxamyl-1' does not resolve to a specific chemical entity in public databases. The '-1' suffix is non-standard. The base name 'Oxamyl' is a well-known insecticide and nematicide. It is highly probable that 'Oxamyl-1' is a non-standard identifier, a formulation name, or a typo for the parent compound, Oxamyl. The identity profile provided is for Oxamyl.",C7H13N3O3S,219.06776,CN(C)C(=O)C(=NOC(=O)NC)SC,31932.0,LLM_VertexAI
trans-permethin,51877-74-8,trans-Permethrin,High,"The input 'trans-permethin' is interpreted as a minor typo of 'trans-permethrin'. Permethrin is a pyrethroid insecticide existing as a mixture of stereoisomers. 'trans-Permethrin' most commonly refers to the racemic mixture of the two trans-isomers, (1R,3R) and (1S,3S). This specific mixture is identified by CAS number 51877-74-8.",C21H20Cl2O3,390.078949,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,61858.0,LLM_VertexAI
M3PFPeA,1314995-12-8,"3-methoxy-2,2,4,4,5,5,5-heptafluoropentanoic acid",High,"The acronym M3PFPeA is a specific shorthand for a polyfluoroalkyl substance (PFAS). It resolves unambiguously to 3-methoxy-2,2,4,4,5,5,5-heptafluoropentanoic acid. 'M' stands for Methoxy, '3' for its position on the carbon chain, 'PF' for polyfluoro, and 'PeA' for Pentanoic Acid. Public databases like PubChem and the EPA CompTox Chemicals Dashboard contain a single, consistent entry for this acronym.",C6H3F7O3,276.00010,COC(C(F)(F)C(F)(F)F)C(C(=O)O)(F)F,145952329.0,LLM_VertexAI
flubenzimine,39515-40-7,Flubenzimine,High,"The input name 'flubenzimine' is a well-established common name for an acaricide. It resolved to a single, unambiguous entry in major public databases.",C16H10F6N4S,432.338,C1=CC=C(C=C1)N=C2N(C(=C(N2)N(C(F)(F)F)F)N(C(F)(F)F)F)C3=CC=CC=C3,71607.0,LLM_VertexAI
PFOS,1763-23-1,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonic acid",High,PFOS is the standard and widely used acronym for Perfluorooctanesulfonic acid. It is a well-known persistent organic pollutant and a prominent member of the per- and polyfluoroalkyl substances (PFAS) family. The identification is unambiguous. The provided data corresponds to the neutral acid form.,C8HF17O3S,499.96319,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)(F)S(=O)(=O)O,74438.0,LLM_VertexAI
Metronidazole - OH,4812-40-2,2-(2-(hydroxymethyl)-5-nitro-1H-imidazol-1-yl)ethanol,High,"The input name ""Metronidazole - OH"" is a common shorthand for the primary hydroxy metabolite of Metronidazole. This compound is formally known as Hydroxymetronidazole or by its IUPAC name. It is formed by the oxidation of the methyl group on the imidazole ring of Metronidazole to a hydroxymethyl group.",C6H9N3O4,187.059306,C(O)c1n(c(cn1)[N+](=O)[O-])CCO,4212.0,LLM_VertexAI
Methiocarb-1,2032-65-7,Methiocarb,High,"The input name 'Methiocarb-1' was resolved to 'Methiocarb'. The '-1' suffix is not a standard chemical identifier for this compound and is likely a non-standard alias, a typo, or an identifier from a specific dataset. Searches for 'Methiocarb-1' in public databases like PubChem consistently redirect to the entry for Methiocarb (CAS 2032-65-7).",C11H15NO2S,225.082350,CNC(=O)OC1=CC(=C(C(=C1)C)SC)C,16223.0,LLM_VertexAI
PFHxA,307-24-4,Undecafluorohexanoic acid,High,"PFHxA is the standard and widely used acronym for Perfluorohexanoic Acid. It is a perfluoroalkyl acid (PFAA), a subgroup of the per- and polyfluoroalkyl substances (PFAS) class. The identification was straightforward with a direct and unambiguous match in major chemical databases.",C6HF11O2,313.98592,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,9554.0,LLM_VertexAI
